,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
153,51,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
154,51,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
155,51,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
156,52,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
157,52,1,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
158,52,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
159,53,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
160,53,1,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
161,53,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
162,54,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
163,54,1,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
164,54,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
165,55,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
166,55,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
167,55,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
168,56,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
169,56,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
170,56,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
171,57,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
172,57,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
173,57,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
174,58,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
175,58,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
176,58,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
177,59,0,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
178,59,1,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, 1672.0, 0)"
179,59,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
180,60,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
181,60,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
182,60,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
183,61,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
184,61,1,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
185,61,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
186,62,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
187,62,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
188,62,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
189,63,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
190,63,1,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
191,63,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
192,64,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
193,64,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
194,64,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
195,65,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
196,65,1,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
197,65,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
198,66,0,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
199,66,1,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, 1672.0, 0)"
200,66,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
201,67,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
202,67,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
203,67,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
204,68,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
205,68,1,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
206,68,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
207,69,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
208,69,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
209,69,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
210,70,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
211,70,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
212,70,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
213,71,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
214,71,1,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
215,71,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
216,72,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
217,72,1,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
218,72,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
219,73,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
220,73,1,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
221,73,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
222,74,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
223,74,1,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
224,74,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
225,75,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
226,75,1,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
227,75,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
228,76,0,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
229,76,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
230,76,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
231,77,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
232,77,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
233,77,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
234,78,0,XRSTR_2,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, -515.0, 0)"
235,78,1,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(6915.5, 1672.0, 0)"
236,78,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
237,79,0,x1,0.0,0.0,0.0,"(4865, 1672, 0)","(7448.5, 1672.0, 0)"
238,79,1,XRSTR_1,0.0,0.0,0.0,"(4865, 1672, 0)","(5398.0, 1672.0, 0)"
239,79,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4865, 1672, 0)","(4865.0, 1672.0, 0)"
