,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
45,22,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
46,23,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
47,23,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
48,24,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
49,24,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
50,25,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
51,25,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
52,26,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
53,26,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
54,27,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
55,27,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
56,28,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
57,28,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
58,29,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
59,29,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
60,30,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
61,30,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
62,31,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
63,31,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
64,32,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
