,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
226,45,1,XM4_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(434.0, -289.0, 180)"
227,45,2,XR6_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(732.5, 269.0, 180)"
228,45,3,XM3_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(434.0, -10.0, 180)"
229,45,4,XM6_x3_x1,-5814.418936901573,5452.0,131347.4858248667,"(434, 269, 180)","(434.0, 269.0, 180)"
230,46,0,XDL_XM1_XM2_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(1045.5, 269.0, 180)"
231,46,1,XM4_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(434.0, -289.0, 180)"
232,46,2,XR6_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(732.5, 269.0, 180)"
233,46,3,XM6_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(434.0, -10.0, 180)"
234,46,4,XM3_x3_x1,-5492.8994756073935,5173.0,102335.67449388531,"(434, 269, 180)","(434.0, 269.0, 180)"
235,47,0,XDL_XM1_XM2_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(1045.5, 269.0, 180)"
236,47,1,XM3_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(434.0, -289.0, 180)"
237,47,2,XR6_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(732.5, 269.0, 180)"
238,47,3,XM4_x3_x1,0.0,0.0,0.0,"(434, 269, 180)","(434.0, -10.0, 180)"
