,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
699,233,0,XDL_XM3_XM4,0.0,0.0,0.0,"(829, 729, 270)","(829.0, 729.0, 270)"
700,233,1,XM5,0.0,0.0,0.0,"(507, 60, 0)","(507.0, 60.0, 0)"
701,233,2,XDP_XM1_XM2,-4776.701363926365,4577.0,39880.6347540506,"(695, 903, 90)","(695.0, 1089.5, 90)"
702,234,0,XDP_XM1_XM2,0.0,0.0,0.0,"(403, 1270, 90)","(403.0, 1270.0, 90)"
703,234,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1523, 411, 90)","(1599.0, 411.0, 90)"
704,234,2,XM5,-8908.832383120356,8431.0,228323.7863584782,"(1091, 228, 90)","(1091.0, 228.0, 90)"
705,235,0,XDL_XM3_XM4,0.0,0.0,0.0,"(677, 1008, 90)","(835.0, 1008.0, 90)"
706,235,1,XM5,0.0,0.0,0.0,"(877, 196, 90)","(877.0, 196.0, 90)"
707,235,2,XDP_XM1_XM2,-5149.0270662931325,4861.0,82959.59091742855,"(327, 828, 90)","(327.0, 828.0, 90)"
708,236,0,XM5,0.0,0.0,0.0,"(1441, 1062, 90)","(1441.0, 1062.0, 90)"
709,236,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1176, 750, 270)","(1176.0, 697.5, 270)"
710,236,2,XDP_XM1_XM2,-3462.409842576992,3229.0,54480.15461181629,"(1067, 985, 0)","(1067.0, 985.0, 0)"
711,237,0,XM5,0.0,0.0,0.0,"(1144, 140, 90)","(1144.0, 140.0, 90)"
712,237,1,XDP_XM1_XM2,0.0,0.0,0.0,"(626, 457, 90)","(626.0, 457.0, 90)"
713,237,2,XDL_XM3_XM4,-4723.386908904952,4515.0,43425.10380296077,"(31, 30, 90)","(31.0, 30.0, 90)"
714,238,0,XM5,0.0,0.0,0.0,"(889, 21, 90)","(889.0, 21.0, 90)"
715,238,1,XDP_XM1_XM2,0.0,0.0,0.0,"(227, 1269, 180)","(227.0, 1269.0, 180)"
716,238,2,XDL_XM3_XM4,-6269.718948311666,6002.0,71673.43528510454,"(778, 1551, 270)","(778.0, 1556.5, 270)"
717,239,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1460, 538, 90)","(1485.0, 538.0, 90)"
718,239,1,XM5,0.0,0.0,0.0,"(280, 1452, 90)","(280.0, 1452.0, 90)"
719,239,2,XDL_XM3_XM4,-6723.134798712523,6363.0,129697.07324370909,"(977, 724, 90)","(977.0, 724.0, 90)"
720,240,0,XM5,0.0,0.0,0.0,"(1457, 934, 90)","(1457.0, 934.0, 90)"
721,240,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1444, 164, 270)","(1444.0, 164.0, 270)"
722,240,2,XDP_XM1_XM2,-7943.660292442846,7585.0,128637.20537518791,"(271, 1161, 270)","(271.0, 1161.0, 270)"
723,241,0,XM5,0.0,0.0,0.0,"(1069, 330, 90)","(1069.0, 330.0, 90)"
724,241,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1134, 1442, 0)","(1337.5, 1442.0, 0)"
725,241,2,XDP_XM1_XM2,-4178.630014087902,4034.0,20917.84097506674,"(1050, 1322, 90)","(1050.0, 1322.0, 90)"
726,242,0,XDL_XM3_XM4,0.0,0.0,0.0,"(78, 588, 0)","(78.0, 588.0, 0)"
727,242,1,XM5,0.0,0.0,0.0,"(35, 987, 90)","(35.0, 1154.5, 90)"
728,242,2,XDP_XM1_XM2,-7368.042595149249,7030.0,114272.79613523869,"(1260, 1005, 0)","(1260.0, 1005.0, 0)"
729,243,0,XM5,0.0,0.0,0.0,"(842, 1347, 90)","(842.0, 1347.0, 90)"
730,243,1,XDP_XM1_XM2,0.0,0.0,0.0,"(700, 1273, 180)","(490.0, 1273.0, 180)"
731,243,2,XDL_XM3_XM4,-5385.661331458834,5169.0,46942.13254951471,"(1278, 166, 90)","(1278.0, 166.0, 90)"
732,244,0,XDP_XM1_XM2,0.0,0.0,0.0,"(801, 475, 90)","(801.0, 475.0, 90)"
733,244,1,XDL_XM3_XM4,0.0,0.0,0.0,"(945, 460, 90)","(945.0, 114.5, 90)"
734,244,2,XM5,-3885.3150828628195,3736.0,22294.993970330655,"(1, 770, 90)","(1.0, 770.0, 90)"
735,245,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1469, 1051, 90)","(1469.0, 1127.0, 90)"
736,245,1,XM5,0.0,0.0,0.0,"(1055, 781, 90)","(1055.0, 781.0, 90)"
737,245,2,XDP_XM1_XM2,-5250.731444952068,4936.0,99055.88244161679,"(756, 461, 90)","(756.0, 461.0, 90)"
738,246,0,XDP_XM1_XM2,0.0,0.0,0.0,"(893, 1145, 90)","(893.0, 1145.0, 90)"
739,246,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1060, 662, 90)","(1060.0, 662.0, 90)"
740,246,2,XM5,-5036.461803650619,4829.0,43040.39997396786,"(378, 312, 0)","(378.0, 312.0, 0)"
741,247,0,XM5,0.0,0.0,0.0,"(1072, 1387, 90)","(1072.0, 1387.0, 90)"
742,247,1,XDL_XM3_XM4,0.0,0.0,0.0,"(130, 1191, 0)","(130.0, 1191.0, 0)"
743,247,2,XDP_XM1_XM2,-5735.806661752772,5456.0,78291.76796123011,"(824, 616, 90)","(824.0, 616.0, 90)"
744,248,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1121, 281, 90)","(1121.0, 281.0, 90)"
745,248,1,XM5,0.0,0.0,0.0,"(179, 848, 90)","(179.0, 848.0, 90)"
746,248,2,XDL_XM3_XM4,-5288.048038768223,5033.0,65049.50207951684,"(1114, 746, 90)","(1114.0, 746.0, 90)"
747,249,0,XDL_XM3_XM4,0.0,0.0,0.0,"(300, 468, 270)","(300.0, 468.0, 270)"
748,249,1,XDP_XM1_XM2,0.0,0.0,0.0,"(988, 1426, 90)","(988.0, 1426.0, 90)"
749,249,2,XM5,-6082.27830775421,5780.0,91372.17533874881,"(916, 735, 180)","(916.0, 735.0, 180)"
750,250,0,XM5,0.0,0.0,0.0,"(1278, 1355, 90)","(1278.0, 1355.0, 90)"
751,250,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1410, 1271, 90)","(1557.0, 1271.0, 90)"
752,250,2,XDL_XM3_XM4,-7207.802372770813,6914.0,86319.83424576012,"(38, 56, 90)","(38.0, 56.0, 90)"
753,251,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1267, 826, 90)","(1267.0, 826.0, 90)"
754,251,1,XM5,0.0,0.0,0.0,"(1149, 316, 0)","(1149.0, 316.0, 0)"
755,251,2,XDL_XM3_XM4,-3714.012259885457,3557.0,24652.849754338207,"(752, 663, 90)","(752.0, 663.0, 90)"
756,252,0,XDP_XM1_XM2,0.0,0.0,0.0,"(932, 1076, 90)","(932.0, 1076.0, 90)"
757,252,1,XM5,0.0,0.0,0.0,"(281, 1441, 90)","(281.0, 1441.0, 90)"
758,252,2,XDL_XM3_XM4,-5188.749034521684,4987.0,40702.67293043141,"(1536, 471, 90)","(1536.0, 471.0, 90)"
759,253,0,XM5,0.0,0.0,0.0,"(27, 956, 90)","(27.0, 956.0, 90)"
760,253,1,XDP_XM1_XM2,0.0,0.0,0.0,"(63, 474, 180)","(63.0, 474.0, 180)"
761,253,2,XDL_XM3_XM4,-5883.412846785715,5609.0,75302.41048104072,"(1435, 1002, 270)","(1435.0, 1002.0, 270)"
762,254,0,XDP_XM1_XM2,0.0,0.0,0.0,"(102, 481, 90)","(102.0, 481.0, 90)"
763,254,1,XM5,0.0,0.0,0.0,"(683, 1168, 0)","(683.0, 1168.0, 0)"
764,254,2,XDL_XM3_XM4,-7491.420578986171,7085.0,165177.68702345414,"(1555, 890, 90)","(1555.0, 890.0, 90)"
765,255,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1496, 771, 90)","(1496.0, 771.0, 90)"
766,255,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1206, 1228, 90)","(1206.0, 1228.0, 90)"
767,255,2,XM5,-4386.6803427104915,4114.0,74354.56930071118,"(1255, 1529, 180)","(1255.0, 1529.0, 180)"
768,256,0,XDL_XM3_XM4,0.0,0.0,0.0,"(138, 485, 90)","(76.0, 485.0, 90)"
769,256,1,XM5,0.0,0.0,0.0,"(584, 762, 90)","(584.0, 762.0, 90)"
770,256,2,XDP_XM1_XM2,-6373.1992011431785,5995.0,143034.63574533828,"(1105, 158, 180)","(1105.0, 158.0, 180)"
771,257,0,XM5,0.0,0.0,0.0,"(1435, 512, 90)","(1435.0, 512.0, 90)"
772,257,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1327, 973, 270)","(1327.0, 973.0, 270)"
773,257,2,XDP_XM1_XM2,-4425.719617384921,4161.0,70076.47582841871,"(978, 284, 90)","(978.0, 284.0, 90)"
774,258,0,XDP_XM1_XM2,0.0,0.0,0.0,"(164, 1320, 90)","(164.0, 1320.0, 90)"
775,258,1,XDL_XM3_XM4,0.0,0.0,0.0,"(195, 294, 90)","(195.0, 294.0, 90)"
776,258,2,XM5,-4323.168645459385,4206.0,13728.491478786871,"(87, 823, 90)","(87.0, 823.0, 90)"
777,259,0,XDP_XM1_XM2,0.0,0.0,0.0,"(299, 804, 90)","(299.0, 804.0, 90)"
778,259,1,XDL_XM3_XM4,0.0,0.0,0.0,"(927, 1256, 90)","(927.0, 1256.0, 90)"
779,259,2,XM5,-4328.537292144841,4128.0,40215.20554078511,"(312, 508, 90)","(312.0, 393.5, 90)"
780,260,0,XDL_XM3_XM4,0.0,0.0,0.0,"(114, 403, 90)","(114.0, 403.0, 90)"
781,260,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1549, 639, 90)","(1549.0, 639.0, 90)"
782,260,2,XM5,-5342.706100081696,5147.0,38300.87760918684,"(1139, 1052, 270)","(1139.0, 1052.0, 270)"
783,261,0,XDL_XM3_XM4,0.0,0.0,0.0,"(566, 348, 90)","(355.0, 348.0, 90)"
784,261,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1342, 854, 270)","(1342.0, 854.0, 270)"
785,261,2,XM5,-5856.195164176067,5506.0,122636.65301230278,"(863, 413, 270)","(863.0, 413.0, 270)"
786,262,0,XM5,0.0,0.0,0.0,"(490, 252, 90)","(490.0, 252.0, 90)"
787,262,1,XDP_XM1_XM2,0.0,0.0,0.0,"(625, 315, 0)","(842.0, 315.0, 0)"
788,262,2,XDL_XM3_XM4,-4327.787708567164,4120.0,43175.7318315929,"(181, 821, 90)","(181.0, 821.0, 90)"
789,263,0,XDL_XM3_XM4,0.0,0.0,0.0,"(91, 424, 270)","(91.0, 295.5, 270)"
790,263,1,XM5,0.0,0.0,0.0,"(1441, 1512, 90)","(1441.0, 1512.0, 90)"
791,263,2,XDP_XM1_XM2,-6290.999864364272,6023.0,71823.92729926834,"(338, 656, 270)","(338.0, 656.0, 270)"
792,264,0,XDL_XM3_XM4,0.0,0.0,0.0,"(555, 746, 90)","(555.0, 746.0, 90)"
793,264,1,XM5,0.0,0.0,0.0,"(954, 195, 90)","(1189.0, 195.0, 90)"
794,264,2,XDP_XM1_XM2,-3622.199829012454,3431.0,36557.37461439158,"(910, 330, 90)","(910.0, 330.0, 90)"
795,265,0,XM5,0.0,0.0,0.0,"(1129, 506, 90)","(1269.0, 506.0, 90)"
796,265,1,XDL_XM3_XM4,0.0,0.0,0.0,"(761, 591, 90)","(761.0, 591.0, 90)"
797,265,2,XDP_XM1_XM2,-3931.7210973584524,3653.5,77406.9790153416,"(500, 505, 180)","(500.0, 303.5, 180)"
798,266,0,XM5,0.0,0.0,0.0,"(920, 455, 90)","(920.0, 455.0, 90)"
799,266,1,XDL_XM3_XM4,0.0,0.0,0.0,"(360, 1547, 270)","(360.0, 1547.0, 270)"
800,266,2,XDP_XM1_XM2,-4760.11939607617,4567.0,37295.1011408246,"(541, 339, 90)","(541.0, 339.0, 90)"
801,267,0,XM5,0.0,0.0,0.0,"(753, 721, 90)","(753.0, 721.0, 90)"
802,267,1,XDL_XM3_XM4,0.0,0.0,0.0,"(380, 280, 270)","(380.0, 280.0, 270)"
803,267,2,XDP_XM1_XM2,-4739.495367469993,4422.0,100803.30836490556,"(334, 202, 0)","(334.0, -7.5, 0)"
804,268,0,XDP_XM1_XM2,0.0,0.0,0.0,"(963, 995, 270)","(963.0, 995.0, 270)"
805,268,1,XDL_XM3_XM4,0.0,0.0,0.0,"(721, 1425, 0)","(675.5, 1425.0, 0)"
806,268,2,XM5,-3564.442293373893,3378.0,34760.72875851679,"(915, 730, 0)","(915.0, 643.0, 0)"
807,269,0,XDP_XM1_XM2,0.0,0.0,0.0,"(203, 670, 90)","(203.0, 670.0, 90)"
808,269,1,XM5,0.0,0.0,0.0,"(1106, 923, 270)","(1106.0, 923.0, 270)"
809,269,2,XDL_XM3_XM4,-4664.402672288854,4432.0,54011.002087000335,"(376, 1043, 90)","(376.0, 1043.0, 90)"
810,270,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1388, 1065, 90)","(1388.0, 1065.0, 90)"
811,270,1,XM5,0.0,0.0,0.0,"(663, 728, 90)","(663.0, 728.0, 90)"
812,270,2,XDP_XM1_XM2,-4454.496082375766,4275.0,32218.8435882477,"(1383, 459, 90)","(1383.0, 459.0, 90)"
813,271,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1213, 1400, 90)","(1213.0, 1400.0, 90)"
814,271,1,XM5,0.0,0.0,0.0,"(1466, 75, 90)","(1466.0, 75.0, 90)"
815,271,2,XDL_XM3_XM4,-7972.315896612321,7655.0,100689.37824288095,"(261, 503, 90)","(261.0, 503.0, 90)"
816,272,0,XM5,0.0,0.0,0.0,"(198, 56, 90)","(198.0, 56.0, 90)"
817,272,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1336, 354, 180)","(1336.0, 354.0, 180)"
818,272,2,XDP_XM1_XM2,-5524.9918691083,5256.0,72356.62564637681,"(1455, 498, 90)","(1623.5, 498.0, 90)"
819,273,0,XM5,0.0,0.0,0.0,"(1135, 1218, 90)","(1135.0, 1218.0, 90)"
820,273,1,XDP_XM1_XM2,0.0,0.0,0.0,"(693, 60, 0)","(693.0, 60.0, 0)"
821,273,2,XDL_XM3_XM4,-6314.356593356726,5942.0,138649.43261622626,"(1012, 494, 90)","(1012.0, 494.0, 90)"
822,274,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1336, 464, 90)","(1336.0, 464.0, 90)"
823,274,1,XDP_XM1_XM2,0.0,0.0,0.0,"(942, 1541, 90)","(942.0, 1541.0, 90)"
824,274,2,XM5,-6305.724203144369,6122.0,33754.582821033546,"(839, 424, 90)","(828.0, 424.0, 90)"
825,275,0,XM5,0.0,0.0,0.0,"(1168, 83, 90)","(1168.0, 83.0, 90)"
826,275,1,XDP_XM1_XM2,0.0,0.0,0.0,"(415, 680, 270)","(415.0, 680.0, 270)"
827,275,2,XDL_XM3_XM4,-4637.369778783497,4430.0,43002.22515271645,"(150, 924, 90)","(150.0, 1040.5, 90)"
828,276,0,XM5,0.0,0.0,0.0,"(1286, 1370, 90)","(1286.0, 1370.0, 90)"
829,276,1,XDP_XM1_XM2,0.0,0.0,0.0,"(117, 1135, 90)","(117.0, 1135.0, 90)"
830,276,2,XDL_XM3_XM4,-5816.770239210975,5588.0,52335.82234864675,"(557, 539, 0)","(557.0, 539.0, 0)"
831,277,0,XDP_XM1_XM2,0.0,0.0,0.0,"(898, 167, 90)","(898.0, 167.0, 90)"
832,277,1,XDL_XM3_XM4,0.0,0.0,0.0,"(405, 1108, 90)","(405.0, 1108.0, 90)"
833,277,2,XM5,-6008.374661843977,5722.0,82010.44694625218,"(45, 198, 90)","(45.0, 198.0, 90)"
834,278,0,XDL_XM3_XM4,0.0,0.0,0.0,"(989, 620, 90)","(989.0, 595.0, 90)"
835,278,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1027, 1541, 90)","(1027.0, 1541.0, 90)"
836,278,2,XM5,-5417.322201454045,5153.0,69866.22618151273,"(1324, 941, 270)","(1324.0, 941.0, 270)"
837,279,0,XM5,0.0,0.0,0.0,"(99, 1397, 90)","(10.0, 1397.0, 90)"
838,279,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1349, 1036, 270)","(1349.0, 1036.0, 270)"
839,279,2,XDP_XM1_XM2,-4787.579914238138,4568.0,48215.33873682802,"(289, 1377, 90)","(289.0, 1377.0, 90)"
840,280,0,XDP_XM1_XM2,0.0,0.0,0.0,"(383, 149, 90)","(383.0, 149.0, 90)"
841,280,1,XDL_XM3_XM4,0.0,0.0,0.0,"(570, 550, 90)","(570.0, 550.0, 90)"
842,280,2,XM5,-3775.869691905272,3616.0,25558.318389886517,"(386, 866, 90)","(386.0, 896.0, 90)"
843,281,0,XDL_XM3_XM4,0.0,0.0,0.0,"(365, 468, 270)","(365.0, 468.0, 270)"
844,281,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1534, 726, 90)","(1534.0, 726.0, 90)"
845,281,2,XM5,-6081.769740184867,5827.0,64907.6205138649,"(518, 987, 270)","(518.0, 987.0, 270)"
846,282,0,XDL_XM3_XM4,0.0,0.0,0.0,"(89, 994, 90)","(89.0, 994.0, 90)"
847,282,1,XM5,0.0,0.0,0.0,"(87, 1218, 90)","(87.0, 1340.0, 90)"
848,282,2,XDP_XM1_XM2,-8208.298320287355,7805.0,162649.53514660237,"(1540, 852, 90)","(1540.0, 852.0, 90)"
849,283,0,XDL_XM3_XM4,0.0,0.0,0.0,"(745, 703, 90)","(745.0, 703.0, 90)"
850,283,1,XDP_XM1_XM2,0.0,0.0,0.0,"(819, 183, 90)","(819.0, 183.0, 90)"
851,283,2,XM5,-4716.971194138394,4428.0,83504.35104176907,"(1033, 989, 90)","(1033.0, 1049.0, 90)"
852,284,0,XM5,0.0,0.0,0.0,"(202, 661, 270)","(202.0, 661.0, 270)"
853,284,1,XDP_XM1_XM2,0.0,0.0,0.0,"(879, 92, 270)","(879.0, 92.0, 270)"
854,284,2,XDL_XM3_XM4,-5090.084628829841,4797.0,85898.59965632531,"(876, 717, 180)","(876.0, 717.0, 180)"
855,285,0,XDP_XM1_XM2,0.0,0.0,0.0,"(240, 1084, 90)","(240.0, 949.5, 90)"
856,285,1,XM5,0.0,0.0,0.0,"(237, 1360, 90)","(237.0, 1360.0, 90)"
857,285,2,XDL_XM3_XM4,-4983.111260879636,4767.0,46704.077078985865,"(1420, 1274, 90)","(1420.0, 1274.0, 90)"
858,286,0,XDL_XM3_XM4,0.0,0.0,0.0,"(148, 111, 90)","(148.0, 111.0, 90)"
859,286,1,XDP_XM1_XM2,0.0,0.0,0.0,"(908, 1293, 90)","(908.0, 1293.0, 90)"
860,286,2,XM5,-7329.020775914142,7008.0,103054.33856851811,"(943, 224, 180)","(943.0, 224.0, 180)"
861,287,0,XDP_XM1_XM2,0.0,0.0,0.0,"(737, 916, 90)","(737.0, 916.0, 90)"
862,287,1,XM5,0.0,0.0,0.0,"(99, 130, 180)","(99.0, 130.0, 180)"
863,287,2,XDL_XM3_XM4,-5127.174070346815,4887.0,57683.584066957,"(780, 327, 180)","(780.0, 327.0, 180)"
864,288,0,XDL_XM3_XM4,0.0,0.0,0.0,"(750, 739, 90)","(750.0, 739.0, 90)"
865,288,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1367, 390, 180)","(1367.0, 390.0, 180)"
866,288,2,XM5,-5324.218079381395,5042.0,79647.04432972336,"(1148, 1267, 180)","(1148.0, 1267.0, 180)"
867,289,0,XM5,0.0,0.0,0.0,"(476, 568, 90)","(476.0, 568.0, 90)"
868,289,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1192, 1236, 90)","(1192.0, 1236.0, 90)"
869,289,2,XDL_XM3_XM4,-5330.174106982811,5146.0,33920.10168291602,"(1328, 550, 90)","(1328.0, 550.0, 90)"
870,290,0,XDP_XM1_XM2,0.0,0.0,0.0,"(42, 37, 90)","(42.0, 37.0, 90)"
871,290,1,XM5,0.0,0.0,0.0,"(1253, 731, 180)","(1253.0, 731.0, 180)"
872,290,2,XDL_XM3_XM4,-8964.848793138623,8458.0,256895.69910607787,"(1388, 594, 90)","(1388.0, 443.5, 90)"
873,291,0,XM5,0.0,0.0,0.0,"(805, 1462, 180)","(805.0, 1462.0, 180)"
874,291,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1252, 1000, 180)","(1252.0, 1000.0, 180)"
875,291,2,XDP_XM1_XM2,-4735.377721712155,4557.0,31818.611603219142,"(406, 1319, 90)","(406.0, 1319.0, 90)"
876,292,0,XM5,0.0,0.0,0.0,"(599, 1191, 90)","(599.0, 1191.0, 90)"
877,292,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1301, 1183, 90)","(1301.0, 1183.0, 90)"
878,292,2,XDP_XM1_XM2,-5651.7106392012665,5363.0,83353.8331880037,"(1398, 517, 90)","(1398.0, 517.0, 90)"
879,293,0,XDL_XM3_XM4,0.0,0.0,0.0,"(886, 1403, 90)","(886.0, 1403.0, 90)"
880,293,1,XDP_XM1_XM2,0.0,0.0,0.0,"(837, 125, 90)","(837.0, 125.0, 90)"
881,293,2,XM5,-7392.247728386974,7159.0,54404.50279768346,"(702, 1506, 90)","(702.0, 1749.0, 90)"
882,294,0,XM5,0.0,0.0,0.0,"(1464, 727, 90)","(1464.0, 706.0, 90)"
883,294,1,XDP_XM1_XM2,0.0,0.0,0.0,"(550, 1273, 0)","(550.0, 1273.0, 0)"
884,294,2,XDL_XM3_XM4,-5337.27675233298,5029.0,95034.5560289698,"(1135, 1052, 90)","(1135.0, 1052.0, 90)"
885,295,0,XM5,0.0,0.0,0.0,"(211, 717, 270)","(211.0, 717.0, 270)"
886,295,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1531, 1187, 180)","(1531.0, 1187.0, 180)"
887,295,2,XDL_XM3_XM4,-6993.0991356420955,6602.0,152958.5338999941,"(631, 1210, 90)","(631.0, 1210.0, 90)"
888,296,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1231, 1089, 90)","(1231.0, 1089.0, 90)"
889,296,1,XM5,0.0,0.0,0.0,"(688, 411, 90)","(586.0, 411.0, 90)"
890,296,2,XDP_XM1_XM2,-3813.7491748778625,3624.0,36004.749366829696,"(865, 579, 90)","(865.0, 579.0, 90)"
891,297,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1380, 967, 90)","(1380.0, 628.5, 90)"
892,297,1,XM5,0.0,0.0,0.0,"(1247, 935, 90)","(1101.0, 643.0, 90)"
893,297,2,XDL_XM3_XM4,-2906.395543366065,2775.0,17264.78881646341,"(1445, 989, 90)","(1445.0, 989.0, 90)"
894,298,0,XDP_XM1_XM2,0.0,0.0,0.0,"(160, 1232, 90)","(160.0, 1232.0, 90)"
895,298,1,XDL_XM3_XM4,0.0,0.0,0.0,"(48, 376, 90)","(48.0, 376.0, 90)"
896,298,2,XM5,-6466.87587479696,6161.0,93560.05078280541,"(641, 63, 90)","(641.0, 63.0, 90)"
897,299,0,XDL_XM3_XM4,0.0,0.0,0.0,"(571, 1469, 90)","(571.0, 1671.5, 90)"
898,299,1,XM5,0.0,0.0,0.0,"(511, 505, 90)","(511.0, 505.0, 90)"
899,299,2,XDP_XM1_XM2,-4762.004120655961,4539.0,49730.83782953816,"(863, 1311, 90)","(863.0, 1311.0, 90)"
900,300,0,XM5,0.0,0.0,0.0,"(1032, 269, 90)","(1032.0, 269.0, 90)"
901,300,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1007, 174, 270)","(1007.0, -77.0, 270)"
902,300,2,XDP_XM1_XM2,-6656.716252013029,6269.0,150323.89207503057,"(625, 1090, 0)","(625.0, 1090.0, 0)"
903,301,0,XM5,0.0,0.0,0.0,"(1087, 1434, 90)","(1087.0, 1434.0, 90)"
904,301,1,XDL_XM3_XM4,0.0,0.0,0.0,"(429, 1397, 270)","(429.0, 1397.0, 270)"
905,301,2,XDP_XM1_XM2,-6257.998614584559,5947.0,96720.13827351468,"(1203, 567, 180)","(1203.0, 567.0, 180)"
906,302,0,XM5,0.0,0.0,0.0,"(332, 1282, 90)","(332.0, 1282.0, 90)"
907,302,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1284, 1541, 0)","(1284.0, 1541.0, 0)"
908,302,2,XDP_XM1_XM2,-5041.480041307209,4836.0,42222.04737561233,"(309, 1093, 90)","(309.0, 871.5, 90)"
909,303,0,XDP_XM1_XM2,0.0,0.0,0.0,"(84, 1528, 90)","(84.0, 1528.0, 90)"
910,303,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1364, 1157, 270)","(1364.0, 1157.0, 270)"
911,303,2,XM5,-9885.998398310343,9381.0,255023.3822960113,"(1313, 278, 90)","(1313.0, 278.0, 90)"
912,304,0,XDL_XM3_XM4,0.0,0.0,0.0,"(573, 1003, 90)","(573.0, 1003.0, 90)"
913,304,1,XM5,0.0,0.0,0.0,"(121, 552, 90)","(121.0, 552.0, 90)"
914,304,2,XDP_XM1_XM2,-5583.481888347515,5283.0,90289.3652248888,"(885, 179, 90)","(885.0, 179.0, 90)"
915,305,0,XDP_XM1_XM2,0.0,0.0,0.0,"(725, 784, 180)","(725.0, 784.0, 180)"
916,305,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1099, 1494, 90)","(1099.0, 1556.0, 90)"
917,305,2,XM5,-5051.426297582392,4748.0,92067.5180645583,"(1216, 1210, 270)","(1216.0, 1210.0, 270)"
918,306,0,XM5,0.0,0.0,0.0,"(790, 1422, 90)","(618.0, 1422.0, 90)"
919,306,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1264, 917, 180)","(1264.0, 917.0, 180)"
920,306,2,XDL_XM3_XM4,-4292.076255300913,4033.0,67120.50606074362,"(1126, 1258, 270)","(1126.0, 1258.0, 270)"
921,307,0,XDP_XM1_XM2,0.0,0.0,0.0,"(441, 1525, 90)","(441.0, 1525.0, 90)"
922,307,1,XDL_XM3_XM4,0.0,0.0,0.0,"(999, 1411, 90)","(999.0, 1411.0, 90)"
923,307,2,XM5,-5194.9309278035,4880.0,99181.48928717327,"(1020, 904, 180)","(1020.0, 904.0, 180)"
924,308,0,XM5,0.0,0.0,0.0,"(628, 550, 90)","(628.0, 677.0, 90)"
925,308,1,XDL_XM3_XM4,0.0,0.0,0.0,"(992, 331, 270)","(992.0, 331.0, 270)"
926,308,2,XDP_XM1_XM2,-3617.510033014101,3416.0,40606.29340534394,"(1112, 772, 0)","(1112.0, 772.0, 0)"
927,309,0,XM5,0.0,0.0,0.0,"(928, 77, 0)","(928.0, 77.0, 0)"
928,309,1,XDP_XM1_XM2,0.0,0.0,0.0,"(453, 1125, 270)","(453.0, 1190.5, 270)"
929,309,2,XDL_XM3_XM4,-4849.279597448114,4608.0,58215.84414472385,"(616, 830, 90)","(616.0, 830.0, 90)"
930,310,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1352, 448, 90)","(1352.0, 448.0, 90)"
931,310,1,XDL_XM3_XM4,0.0,0.0,0.0,"(441, 1461, 90)","(441.0, 1461.0, 90)"
932,310,2,XM5,-7353.066810007873,7032.0,103083.8964886315,"(600, 67, 90)","(600.0, 67.0, 90)"
933,311,0,XDL_XM3_XM4,0.0,0.0,0.0,"(716, 1209, 180)","(716.0, 1209.0, 180)"
934,311,1,XM5,0.0,0.0,0.0,"(860, 240, 90)","(860.0, 240.0, 90)"
935,311,2,XDP_XM1_XM2,-3860.5642627318985,3692.0,28413.91067034846,"(1062, 980, 90)","(1062.0, 980.0, 90)"
936,312,0,XM5,0.0,0.0,0.0,"(72, 397, 90)","(72.0, 397.0, 90)"
937,312,1,XDL_XM3_XM4,0.0,0.0,0.0,"(831, 376, 180)","(831.0, 376.0, 180)"
938,312,2,XDP_XM1_XM2,-7988.78657378211,7610.0,143479.26847759014,"(1123, 1527, 0)","(1123.0, 1527.0, 0)"
