,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
686,228,2,x1_x1,-52549.37250251882,50875.0,2803523.277191128,"(4421, 5798, 90)","(4421.0, 5859.0, 90)"
687,229,0,x2_x1,0.0,0.0,0.0,"(4913, 5200, 180)","(4913.0, 5200.0, 180)"
688,229,1,x3_x1,0.0,0.0,0.0,"(5628, 561, 180)","(5628.0, 282.0, 180)"
689,229,2,x1_x1,-33850.77854039274,32625.0,1502533.0300873609,"(4711, 2635, 180)","(4711.0, 2635.0, 180)"
690,230,0,x1_x1,0.0,0.0,0.0,"(2735, 4123, 180)","(2735.0, 4123.0, 180)"
691,230,1,x3_x1,0.0,0.0,0.0,"(2658, 1352, 270)","(2658.0, 1352.0, 270)"
692,230,2,x2_x1,-33552.11043415765,32297.0,1575302.201931413,"(3396, 1037, 270)","(3767.0, 1037.0, 270)"
693,231,0,x2_x1,0.0,0.0,0.0,"(34, 3129, 0)","(-488.0, 3129.0, 0)"
694,231,1,x1_x1,0.0,0.0,0.0,"(1257, 4396, 180)","(1257.0, 4396.0, 180)"
695,231,2,x3_x1,-33271.58177828743,32092.5,1390233.8398894512,"(2164, 4738, 90)","(2902.0, 4738.0, 90)"
696,232,0,x1_x1,0.0,0.0,0.0,"(4622, 1941, 270)","(4622.0, 1941.0, 270)"
697,232,1,x2_x1,0.0,0.0,0.0,"(3919, 5610, 180)","(3919.0, 5610.0, 180)"
698,232,2,x3_x1,-44211.39459361796,42847.5,1860208.4625002935,"(2587, 1538, 180)","(2291.0, 1538.0, 180)"
699,233,0,x2_x1,0.0,0.0,0.0,"(4416, 2936, 90)","(3337.0, 2936.0, 90)"
700,233,1,x3_x1,0.0,0.0,0.0,"(5485, 3392, 90)","(6543.0, 3392.0, 90)"
701,233,2,x1_x1,-27931.133213082125,26972.0,919936.5204372416,"(5025, 2777, 0)","(5025.0, 2777.0, 0)"
702,234,0,x3_x1,0.0,0.0,0.0,"(5508, 4415, 270)","(6037.0, 4415.0, 270)"
703,234,1,x1_x1,0.0,0.0,0.0,"(3684, 4202, 90)","(3684.0, 4202.0, 90)"
704,234,2,x2_x1,-50293.93511971257,48696.5,2551798.9616911197,"(308, 1583, 270)","(308.0, 1583.0, 270)"
705,235,0,x2_x1,0.0,0.0,0.0,"(2952, 3991, 0)","(2952.0, 3991.0, 0)"
706,235,1,x3_x1,0.0,0.0,0.0,"(1838, 5965, 0)","(1838.0, 5965.0, 0)"
707,235,2,x1_x1,-47594.24971135586,46104.0,2220844.202196204,"(947, 366, 180)","(947.0, 366.0, 180)"
708,236,0,x2_x1,0.0,0.0,0.0,"(2200, 2081, 0)","(2200.0, 2081.0, 0)"
709,236,1,x3_x1,0.0,0.0,0.0,"(239, 5711, 180)","(239.0, 5711.0, 180)"
710,236,2,x1_x1,-45867.39345690651,44408.5,2128370.1186046153,"(4426, 3888, 90)","(4426.0, 3888.0, 90)"
711,237,0,x1_x1,0.0,0.0,0.0,"(2474, 2270, 180)","(2474.0, 2270.0, 180)"
712,237,1,x2_x1,0.0,0.0,0.0,"(3407, 997, 270)","(4162.0, 997.0, 270)"
713,237,2,x3_x1,-30437.549940694447,29364.0,1152509.4751650486,"(1225, 3139, 0)","(978.0, 3139.0, 0)"
714,238,0,x3_x1,0.0,0.0,0.0,"(4343, 2686, 90)","(4343.0, 2686.0, 90)"
715,238,1,x1_x1,0.0,0.0,0.0,"(1022, 1733, 180)","(1022.0, 1733.0, 180)"
716,238,2,x2_x1,-45125.39360376591,43572.5,2411478.5446170713,"(4351, 4780, 90)","(4351.0, 4780.0, 90)"
717,239,0,x3_x1,0.0,0.0,0.0,"(4730, 5464, 0)","(4730.0, 5464.0, 0)"
718,239,1,x2_x1,0.0,0.0,0.0,"(863, 4837, 180)","(863.0, 5052.0, 180)"
719,239,2,x1_x1,-34135.37342049688,32935.5,1439696.2252148814,"(2920, 3364, 90)","(2920.0, 3364.0, 90)"
720,240,0,x3_x1,0.0,0.0,0.0,"(5025, 3106, 0)","(5025.0, 3106.0, 0)"
721,240,1,x2_x1,0.0,0.0,0.0,"(5170, 4575, 270)","(5170.0, 4575.0, 270)"
722,240,2,x1_x1,-41038.996468273006,39611.0,2039173.913400172,"(3056, 1553, 270)","(3056.0, 1553.0, 270)"
723,241,0,x1_x1,0.0,0.0,0.0,"(1650, 1345, 90)","(1650.0, 1345.0, 90)"
724,241,1,x3_x1,0.0,0.0,0.0,"(3986, 3681, 270)","(3986.0, 3681.0, 270)"
725,241,2,x2_x1,-39783.54344194862,38487.0,1681024.8968599716,"(4679, 701, 90)","(4679.0, 701.0, 90)"
726,242,0,x2_x1,0.0,0.0,0.0,"(2179, 375, 270)","(2179.0, 375.0, 270)"
727,242,1,x3_x1,0.0,0.0,0.0,"(4630, 1770, 180)","(4630.0, 1770.0, 180)"
728,242,2,x1_x1,-40163.41592593651,38898.5,1600012.2996878207,"(676, 3290, 180)","(676.0, 3290.0, 180)"
729,243,0,x2_x1,0.0,0.0,0.0,"(2154, 928, 0)","(2154.0, 928.0, 0)"
730,243,1,x3_x1,0.0,0.0,0.0,"(125, 5006, 90)","(125.0, 5006.0, 90)"
731,243,2,x1_x1,-42591.36736110263,41281.5,1715752.503681972,"(3836, 2740, 270)","(3836.0, 2740.0, 270)"
732,244,0,x2_x1,0.0,0.0,0.0,"(498, 3359, 180)","(498.0, 4205.0, 180)"
733,244,1,x3_x1,0.0,0.0,0.0,"(3665, 2869, 0)","(3842.0, 2869.0, 0)"
734,244,2,x1_x1,-31312.917644820467,30208.0,1220843.0018356044,"(1511, 2644, 270)","(1511.0, 2644.0, 270)"
735,245,0,x3_x1,0.0,0.0,0.0,"(1558, 315, 90)","(1558.0, 315.0, 90)"
736,245,1,x2_x1,0.0,0.0,0.0,"(4913, 785, 180)","(4913.0, 423.0, 180)"
737,245,2,x1_x1,-34991.397118357585,33858.5,1283455.8807829227,"(4451, 2819, 0)","(4451.0, 2819.0, 0)"
738,246,0,x2_x1,0.0,0.0,0.0,"(4388, 666, 180)","(4388.0, 666.0, 180)"
739,246,1,x1_x1,0.0,0.0,0.0,"(5386, 3878, 90)","(5386.0, 3878.0, 90)"
740,246,2,x3_x1,-39805.17580852384,38521.0,1649107.5071978606,"(4190, 308, 90)","(4190.0, -421.0, 90)"
741,247,0,x3_x1,0.0,0.0,0.0,"(5077, 3189, 90)","(5077.0, 3189.0, 90)"
742,247,1,x2_x1,0.0,0.0,0.0,"(1444, 4658, 0)","(1444.0, 4658.0, 0)"
743,247,2,x1_x1,-40482.368606042655,39281.0,1443286.5275848662,"(1210, 1612, 90)","(1210.0, 1612.0, 90)"
744,248,0,x2_x1,0.0,0.0,0.0,"(2157, 5532, 0)","(2157.0, 5532.0, 0)"
745,248,1,x1_x1,0.0,0.0,0.0,"(4470, 2313, 270)","(4470.0, 2313.0, 270)"
746,248,2,x3_x1,-47582.826426989064,46079.5,2259990.3460837053,"(3959, 547, 270)","(3959.0, 547.0, 270)"
747,249,0,x2_x1,0.0,0.0,0.0,"(390, 3331, 270)","(390.0, 3331.0, 270)"
748,249,1,x1_x1,0.0,0.0,0.0,"(434, 1264, 90)","(434.0, 1264.0, 90)"
749,249,2,x3_x1,-32141.49865945884,31071.5,1144897.131243714,"(3416, 2222, 90)","(3416.0, 2222.0, 90)"
750,250,0,x1_x1,0.0,0.0,0.0,"(4922, 2636, 0)","(4922.0, 2636.0, 0)"
751,250,1,x3_x1,0.0,0.0,0.0,"(799, 5400, 90)","(799.0, 5400.0, 90)"
752,250,2,x2_x1,-46640.54480451904,45315.5,1755743.7339828988,"(5687, 785, 270)","(5687.0, 56.0, 270)"
753,251,0,x2_x1,0.0,0.0,0.0,"(1721, 4007, 0)","(1721.0, 4007.0, 0)"
754,251,1,x1_x1,0.0,0.0,0.0,"(5583, 4460, 270)","(5583.0, 4460.0, 270)"
755,251,2,x3_x1,-38880.619150671635,37595.0,1652816.600573664,"(5965, 5761, 90)","(5965.0, 5956.0, 90)"
756,252,0,x1_x1,0.0,0.0,0.0,"(750, 4368, 0)","(504.0, 4368.0, 0)"
757,252,1,x3_x1,0.0,0.0,0.0,"(2127, 4961, 180)","(2127.0, 4961.0, 180)"
758,252,2,x2_x1,-32043.181027040726,30920.5,1260412.6884772182,"(3112, 4286, 180)","(3398.0, 4286.0, 180)"
759,253,0,x3_x1,0.0,0.0,0.0,"(660, 3660, 90)","(660.0, 3660.0, 90)"
760,253,1,x1_x1,0.0,0.0,0.0,"(2492, 644, 0)","(2492.0, 644.0, 0)"
761,253,2,x2_x1,-47062.884559336184,45566.0,2240663.383979091,"(2611, 5465, 0)","(2611.0, 5465.0, 0)"
762,254,0,x2_x1,0.0,0.0,0.0,"(4084, 4357, 90)","(4084.0, 4357.0, 90)"
763,254,1,x1_x1,0.0,0.0,0.0,"(788, 223, 180)","(788.0, 223.0, 180)"
764,254,2,x3_x1,-50821.448241930135,49140.5,2825586.992048017,"(3513, 2822, 90)","(3513.0, 2822.0, 90)"
765,255,0,x3_x1,0.0,0.0,0.0,"(3724, 88, 0)","(3724.0, 88.0, 0)"
766,255,1,x2_x1,0.0,0.0,0.0,"(4622, 3395, 270)","(4622.0, 3395.0, 270)"
767,255,2,x1_x1,-42436.335235561084,41104.0,1775117.1799176116,"(1233, 2680, 90)","(1233.0, 2680.0, 90)"
768,256,0,x2_x1,0.0,0.0,0.0,"(8, 1448, 0)","(-102.0, 1448.0, 0)"
769,256,1,x3_x1,0.0,0.0,0.0,"(1191, 2017, 90)","(1191.0, 2123.0, 90)"
770,256,2,x1_x1,-34265.9925457616,33077.5,1412514.5313308756,"(2840, 627, 270)","(2840.0, 627.0, 270)"
771,257,0,x2_x1,0.0,0.0,0.0,"(5549, 5587, 180)","(5549.0, 5587.0, 180)"
772,257,1,x1_x1,0.0,0.0,0.0,"(198, 4919, 90)","(197.0, 4919.0, 90)"
773,257,2,x3_x1,-47924.21320334952,46444.0,2191031.1273702565,"(2528, 3931, 180)","(2528.0, 3931.0, 180)"
774,258,0,x2_x1,0.0,0.0,0.0,"(5671, 1125, 270)","(5671.0, 1125.0, 270)"
775,258,1,x1_x1,0.0,0.0,0.0,"(3007, 3663, 180)","(3007.0, 3663.0, 180)"
776,258,2,x3_x1,-43687.39350984151,42190.5,2240690.17980564,"(5631, 378, 270)","(5631.0, -146.0, 270)"
777,259,0,x1_x1,0.0,0.0,0.0,"(5927, 328, 0)","(5927.0, 328.0, 0)"
778,259,1,x3_x1,0.0,0.0,0.0,"(3194, 4900, 0)","(3194.0, 4900.0, 0)"
779,259,2,x2_x1,-58817.382171255354,57012.0,3259404.7842866913,"(1695, 3584, 90)","(1695.0, 3584.0, 90)"
780,260,0,x3_x1,0.0,0.0,0.0,"(837, 308, 90)","(837.0, 308.0, 90)"
781,260,1,x2_x1,0.0,0.0,0.0,"(4142, 5435, 270)","(4142.0, 5435.0, 270)"
782,260,2,x1_x1,-49399.03740411123,47917.0,2196434.8671847614,"(3033, 699, 180)","(3033.0, 699.0, 180)"
783,261,0,x2_x1,0.0,0.0,0.0,"(259, 5800, 180)","(259.0, 5800.0, 180)"
784,261,1,x3_x1,0.0,0.0,0.0,"(2838, 5233, 90)","(2838.0, 5233.0, 90)"
785,261,2,x1_x1,-46402.098868652465,44914.0,2214438.242884749,"(1180, 1546, 180)","(1180.0, 1546.0, 180)"
786,262,0,x1_x1,0.0,0.0,0.0,"(5331, 3730, 270)","(5331.0, 3730.0, 270)"
787,262,1,x2_x1,0.0,0.0,0.0,"(1064, 5402, 90)","(1064.0, 5402.0, 90)"
788,262,2,x3_x1,-52095.05362944505,50515.5,2494989.6682930314,"(4541, 1403, 270)","(4541.0, 1403.0, 270)"
789,263,0,x2_x1,0.0,0.0,0.0,"(3267, 2063, 180)","(3267.0, 2063.0, 180)"
790,263,1,x1_x1,0.0,0.0,0.0,"(2071, 4315, 270)","(2071.0, 4315.0, 270)"
791,263,2,x3_x1,-34758.75958490821,33595.5,1353172.8618808354,"(1291, 216, 180)","(1291.0, 216.0, 180)"
792,264,0,x3_x1,0.0,0.0,0.0,"(2849, 400, 180)","(2866.0, 400.0, 180)"
793,264,1,x1_x1,0.0,0.0,0.0,"(535, 1618, 90)","(535.0, 1618.0, 90)"
794,264,2,x2_x1,-40719.43906943975,39262.0,2124128.641129411,"(2950, 293, 270)","(3953.0, 293.0, 270)"
795,265,0,x3_x1,0.0,0.0,0.0,"(1739, 2388, 180)","(1739.0, 2388.0, 180)"
796,265,1,x2_x1,0.0,0.0,0.0,"(5119, 766, 180)","(5119.0, 766.0, 180)"
797,265,2,x1_x1,-37330.15499287502,36219.5,1233554.5131982001,"(5325, 107, 0)","(6864.0, 107.0, 0)"
798,266,0,x3_x1,0.0,0.0,0.0,"(5947, 2808, 270)","(5947.0, 2808.0, 270)"
799,266,1,x2_x1,0.0,0.0,0.0,"(228, 5184, 270)","(-1509.0, 5184.0, 270)"
800,266,2,x1_x1,-45129.0447473473,43836.5,1670671.923895095,"(887, 5212, 270)","(887.0, 5212.0, 270)"
801,267,0,x2_x1,0.0,0.0,0.0,"(5674, 5198, 90)","(5674.0, 5198.0, 90)"
802,267,1,x1_x1,0.0,0.0,0.0,"(4842, 336, 0)","(4842.0, 336.0, 0)"
803,267,2,x3_x1,-54491.81358851201,52951.0,2374106.5145432474,"(1231, 222, 90)","(1231.0, 222.0, 90)"
804,268,0,x2_x1,0.0,0.0,0.0,"(498, 1136, 0)","(498.0, 1136.0, 0)"
805,268,1,x1_x1,0.0,0.0,0.0,"(4657, 5645, 270)","(4657.0, 5645.0, 270)"
806,268,2,x3_x1,-64202.86925314911,62335.5,3487067.9276066595,"(5002, 5886, 90)","(5002.0, 7141.0, 90)"
807,269,0,x3_x1,0.0,0.0,0.0,"(3258, 5179, 180)","(3258.0, 5179.0, 180)"
808,269,1,x2_x1,0.0,0.0,0.0,"(4025, 3460, 0)","(4025.0, 3460.0, 0)"
809,269,2,x1_x1,-38796.347012978884,37581.5,1475853.264943725,"(4560, 733, 270)","(4560.0, 733.0, 270)"
810,270,0,x1_x1,0.0,0.0,0.0,"(1303, 2183, 270)","(1303.0, 2183.0, 270)"
811,270,1,x3_x1,0.0,0.0,0.0,"(4189, 2047, 90)","(4189.0, 2047.0, 90)"
812,270,2,x2_x1,-38344.234081847535,37174.0,1369447.8063175417,"(511, 4794, 0)","(511.0, 4794.0, 0)"
813,271,0,x1_x1,0.0,0.0,0.0,"(3667, 99, 90)","(3667.0, 99.0, 90)"
814,271,1,x2_x1,0.0,0.0,0.0,"(2944, 2597, 0)","(2944.0, 2597.0, 0)"
815,271,2,x3_x1,-35503.71654065544,34409.0,1198404.304384609,"(3562, 4971, 0)","(3562.0, 4971.0, 0)"
816,272,0,x1_x1,0.0,0.0,0.0,"(3311, 2803, 90)","(3311.0, 2803.0, 90)"
817,272,1,x2_x1,0.0,0.0,0.0,"(1827, 2908, 90)","(915.0, 2908.0, 90)"
818,272,2,x3_x1,-31465.170187850927,30298.0,1362286.2474079644,"(5777, 2954, 0)","(5777.0, 2954.0, 0)"
819,273,0,x2_x1,0.0,0.0,0.0,"(33, 2197, 90)","(33.0, 2197.0, 90)"
820,273,1,x1_x1,0.0,0.0,0.0,"(5184, 251, 90)","(5234.0, 251.0, 90)"
821,273,2,x3_x1,-49223.21342764964,47623.0,2560683.014030228,"(3008, 1131, 270)","(3008.0, 1131.0, 270)"
822,274,0,x3_x1,0.0,0.0,0.0,"(5825, 3580, 0)","(5825.0, 3580.0, 0)"
823,274,1,x1_x1,0.0,0.0,0.0,"(745, 5146, 0)","(745.0, 5146.0, 0)"
824,274,2,x2_x1,-44925.93669379816,43507.0,2013381.3410068615,"(3971, 3390, 0)","(3971.0, 3390.0, 0)"
825,275,0,x1_x1,0.0,0.0,0.0,"(1618, 5355, 270)","(1618.0, 5355.0, 270)"
826,275,1,x2_x1,0.0,0.0,0.0,"(2775, 3214, 180)","(2775.0, 3214.0, 180)"
827,275,2,x3_x1,-34544.19502150328,33380.5,1354186.1030715127,"(5394, 4536, 180)","(5394.0, 4536.0, 180)"
828,276,0,x1_x1,0.0,0.0,0.0,"(1544, 149, 0)","(1544.0, 149.0, 0)"
829,276,1,x3_x1,0.0,0.0,0.0,"(265, 1339, 0)","(-79.0, 1339.0, 0)"
830,276,2,x2_x1,-39109.09753995172,37831.0,1633533.3216306292,"(4612, 600, 180)","(4612.0, 600.0, 180)"
831,277,0,x1_x1,0.0,0.0,0.0,"(3502, 3273, 270)","(3502.0, 3273.0, 270)"
832,277,1,x3_x1,0.0,0.0,0.0,"(5487, 3260, 270)","(5855.0, 3260.0, 270)"
833,277,2,x2_x1,-46852.61066639207,45331.5,2313777.6594117377,"(862, 87, 0)","(862.0, 87.0, 0)"
834,278,0,x1_x1,0.0,0.0,0.0,"(2945, 2328, 180)","(2945.0, 2328.0, 180)"
835,278,1,x2_x1,0.0,0.0,0.0,"(2712, 2975, 90)","(1384.0, 2975.0, 90)"
836,278,2,x3_x1,-27538.222025371942,26527.0,1022569.9845973367,"(1606, 3192, 180)","(1449.0, 4268.0, 180)"
837,279,0,x1_x1,0.0,0.0,0.0,"(4245, 1363, 90)","(4245.0, 1363.0, 90)"
838,279,1,x2_x1,0.0,0.0,0.0,"(4694, 2264, 270)","(4694.0, 3235.0, 270)"
839,279,2,x3_x1,-30158.535076202024,29099.0,1122614.5777024273,"(5479, 1214, 90)","(6598.0, 1214.0, 90)"
840,280,0,x3_x1,0.0,0.0,0.0,"(2429, 1704, 0)","(2429.0, 1704.0, 0)"
841,280,1,x2_x1,0.0,0.0,0.0,"(122, 385, 270)","(122.0, 385.0, 270)"
842,280,2,x1_x1,-47700.31079478322,46094.0,2580234.369437096,"(3394, 3711, 0)","(3394.0, 4057.0, 0)"
843,281,0,x3_x1,0.0,0.0,0.0,"(907, 1908, 180)","(907.0, 1908.0, 180)"
844,281,1,x1_x1,0.0,0.0,0.0,"(3809, 3719, 0)","(4287.0, 3719.0, 0)"
845,281,2,x2_x1,-30323.2961647041,29307.0,1032857.8943922687,"(2599, 3767, 270)","(2599.0, 3767.0, 270)"
846,282,0,x2_x1,0.0,0.0,0.0,"(5377, 10, 180)","(5377.0, -809.0, 180)"
847,282,1,x3_x1,0.0,0.0,0.0,"(5436, 1242, 90)","(5992.0, 1242.0, 90)"
848,282,2,x1_x1,-31395.04512106018,30226.0,1366666.495074611,"(4347, 1587, 180)","(4347.0, 1587.0, 180)"
849,283,0,x1_x1,0.0,0.0,0.0,"(1429, 1508, 270)","(1429.0, 1508.0, 270)"
850,283,1,x3_x1,0.0,0.0,0.0,"(3956, 4873, 270)","(3956.0, 4873.0, 270)"
851,283,2,x2_x1,-37891.15394471592,36720.0,1371601.5622236605,"(1349, 4300, 180)","(1349.0, 4300.0, 180)"
852,284,0,x3_x1,0.0,0.0,0.0,"(499, 513, 270)","(257.0, 513.0, 270)"
853,284,1,x1_x1,0.0,0.0,0.0,"(1902, 1249, 0)","(1902.0, 1249.0, 0)"
854,284,2,x2_x1,-30983.647756946048,29854.0,1276104.0547732355,"(1717, 3238, 180)","(1717.0, 3645.0, 180)"
855,285,0,x3_x1,0.0,0.0,0.0,"(1280, 196, 90)","(1280.0, -543.0, 90)"
856,285,1,x1_x1,0.0,0.0,0.0,"(2178, 1788, 0)","(2178.0, 1788.0, 0)"
857,285,2,x2_x1,-31868.011505922044,30720.0,1317930.4177294008,"(2164, 2710, 180)","(2164.0, 4184.0, 180)"
858,286,0,x2_x1,0.0,0.0,0.0,"(3500, 2581, 90)","(3500.0, 2581.0, 90)"
859,286,1,x3_x1,0.0,0.0,0.0,"(2858, 4978, 270)","(2858.0, 4978.0, 270)"
860,286,2,x1_x1,-36010.95012410362,34776.0,1525101.8090235363,"(719, 2700, 90)","(719.0, 2700.0, 90)"
861,287,0,x3_x1,0.0,0.0,0.0,"(5004, 382, 180)","(5004.0, -167.0, 180)"
862,287,1,x2_x1,0.0,0.0,0.0,"(514, 1048, 90)","(514.0, 1048.0, 90)"
863,287,2,x1_x1,-50842.866616593135,49360.0,2198893.4026063806,"(5286, 2186, 180)","(5286.0, 2186.0, 180)"
864,288,0,x2_x1,0.0,0.0,0.0,"(91, 2592, 270)","(-912.0, 2592.0, 270)"
865,288,1,x3_x1,0.0,0.0,0.0,"(2309, 1114, 0)","(2309.0, 1114.0, 0)"
866,288,2,x1_x1,-30286.463362617564,29229.5,1117171.5499158264,"(649, 2157, 180)","(649.0, 2157.0, 180)"
867,289,0,x1_x1,0.0,0.0,0.0,"(2867, 5883, 180)","(2867.0, 5883.0, 180)"
868,289,1,x2_x1,0.0,0.0,0.0,"(3028, 2734, 90)","(3028.0, 2734.0, 90)"
869,289,2,x3_x1,-39704.11933882878,38550.5,1330837.5789197516,"(801, 1475, 270)","(801.0, 1475.0, 270)"
870,290,0,x3_x1,0.0,0.0,0.0,"(665, 5509, 180)","(665.0, 5509.0, 180)"
871,290,1,x2_x1,0.0,0.0,0.0,"(4346, 4707, 0)","(4346.0, 4707.0, 0)"
872,290,2,x1_x1,-47122.53197219011,45564.5,2427463.626366604,"(1427, 1990, 270)","(1427.0, 1990.0, 270)"
873,291,0,x1_x1,0.0,0.0,0.0,"(19, 118, 0)","(19.0, 118.0, 0)"
874,291,1,x3_x1,0.0,0.0,0.0,"(5061, 4926, 90)","(5061.0, 4926.0, 90)"
875,291,2,x2_x1,-67458.59904047984,65509.0,3800936.418639915,"(3573, 4884, 180)","(3573.0, 4884.0, 180)"
876,292,0,x2_x1,0.0,0.0,0.0,"(5461, 569, 270)","(5461.0, 569.0, 270)"
877,292,1,x3_x1,0.0,0.0,0.0,"(3931, 4117, 270)","(3931.0, 4117.0, 270)"
878,292,2,x1_x1,-58377.34636174434,56574.5,3250255.004054806,"(414, 3016, 90)","(414.0, 3016.0, 90)"
879,293,0,x1_x1,0.0,0.0,0.0,"(3776, 5047, 0)","(3776.0, 5047.0, 0)"
880,293,1,x3_x1,0.0,0.0,0.0,"(3622, 917, 90)","(3622.0, 479.0, 90)"
881,293,2,x2_x1,-37732.23887818061,36453.0,1636452.1074487853,"(2482, 1693, 0)","(2482.0, 1693.0, 0)"
882,294,0,x1_x1,0.0,0.0,0.0,"(5633, 1489, 0)","(5633.0, 1489.0, 0)"
883,294,1,x3_x1,0.0,0.0,0.0,"(2266, 4151, 270)","(1323.0, 4151.0, 270)"
884,294,2,x2_x1,-48183.76359847835,46652.5,2344768.2080248506,"(2743, 4540, 180)","(2743.0, 4540.0, 180)"
885,295,0,x2_x1,0.0,0.0,0.0,"(2106, 3092, 90)","(2106.0, 3092.0, 90)"
886,295,1,x3_x1,0.0,0.0,0.0,"(2579, 1121, 270)","(2579.0, 1121.0, 270)"
887,295,2,x1_x1,-42114.01425307705,40817.0,1682245.9726850262,"(5622, 4119, 90)","(5622.0, 4119.0, 90)"
888,296,0,x1_x1,0.0,0.0,0.0,"(2176, 5856, 270)","(2176.0, 5980.0, 270)"
889,296,1,x2_x1,0.0,0.0,0.0,"(2216, 4292, 180)","(2216.0, 4292.0, 180)"
890,296,2,x3_x1,-29097.68135085909,28130.5,935439.765449611,"(1462, 2180, 90)","(1462.0, 2180.0, 90)"
891,297,0,x3_x1,0.0,0.0,0.0,"(2240, 3056, 270)","(2240.0, 3056.0, 270)"
892,297,1,x2_x1,0.0,0.0,0.0,"(4437, 3245, 90)","(4437.0, 3245.0, 90)"
893,297,2,x1_x1,-41785.49564320617,40371.5,1999383.679006034,"(777, 3837, 90)","(777.0, 4679.0, 90)"
894,298,0,x3_x1,0.0,0.0,0.0,"(2333, 2398, 270)","(2333.0, 2992.0, 270)"
895,298,1,x1_x1,0.0,0.0,0.0,"(1615, 1369, 90)","(1615.0, 1369.0, 90)"
896,298,2,x2_x1,-24168.267656910877,23193.5,950171.9849595245,"(705, 1563, 180)","(705.0, 3057.0, 180)"
897,299,0,x3_x1,0.0,0.0,0.0,"(1352, 4067, 270)","(1352.0, 4067.0, 270)"
898,299,1,x2_x1,0.0,0.0,0.0,"(128, 3002, 90)","(116.0, 3002.0, 90)"
899,299,2,x1_x1,-35653.55593840888,34354.0,1688845.6370537772,"(1970, 5006, 0)","(2870.0, 5006.0, 0)"
900,300,0,x2_x1,0.0,0.0,0.0,"(62, 4734, 270)","(62.0, 4734.0, 270)"
901,300,1,x1_x1,0.0,0.0,0.0,"(4374, 4136, 270)","(4374.0, 4136.0, 270)"
902,300,2,x3_x1,-54160.3384410908,52640.5,2309908.8870173013,"(5677, 97, 180)","(5677.0, 97.0, 180)"
903,301,0,x1_x1,0.0,0.0,0.0,"(3371, 1451, 180)","(4248.0, 1451.0, 180)"
904,301,1,x3_x1,0.0,0.0,0.0,"(2603, 2590, 90)","(2603.0, 2590.0, 90)"
905,301,2,x2_x1,-39437.94223447445,38139.5,1685952.236267,"(4614, 5311, 270)","(4614.0, 5311.0, 270)"
906,302,0,x2_x1,0.0,0.0,0.0,"(4100, 3974, 180)","(4100.0, 3974.0, 180)"
907,302,1,x3_x1,0.0,0.0,0.0,"(2976, 2737, 270)","(2976.0, 2737.0, 270)"
908,302,2,x1_x1,-40952.82132399763,39595.0,1843678.7479026872,"(568, 5146, 0)","(568.0, 5146.0, 0)"
909,303,0,x3_x1,0.0,0.0,0.0,"(4890, 2729, 180)","(4890.0, 2729.0, 180)"
910,303,1,x1_x1,0.0,0.0,0.0,"(1925, 1334, 180)","(1925.0, 1334.0, 180)"
911,303,2,x2_x1,-53253.721836578115,51521.5,3000592.491118056,"(5444, 5604, 180)","(5444.0, 5604.0, 180)"
912,304,0,x2_x1,0.0,0.0,0.0,"(5141, 5611, 270)","(5141.0, 6076.0, 270)"
913,304,1,x3_x1,0.0,0.0,0.0,"(4041, 3731, 90)","(3893.0, 3731.0, 90)"
914,304,2,x1_x1,-30586.76129158073,29493.0,1196313.7629603473,"(5538, 3496, 0)","(5538.0, 3496.0, 0)"
915,305,0,x1_x1,0.0,0.0,0.0,"(5836, 1060, 90)","(5836.0, 1060.0, 90)"
916,305,1,x3_x1,0.0,0.0,0.0,"(1286, 2209, 270)","(1286.0, 2209.0, 270)"
917,305,2,x2_x1,-51494.06740882158,49882.5,2597149.5131759024,"(193, 289, 180)","(193.0, 289.0, 180)"
918,306,0,x2_x1,0.0,0.0,0.0,"(5476, 4917, 90)","(5476.0, 4917.0, 90)"
919,306,1,x3_x1,0.0,0.0,0.0,"(4305, 30, 90)","(4305.0, 30.0, 90)"
920,306,2,x1_x1,-60395.62796780745,58892.5,2259393.687604959,"(535, 5933, 0)","(535.0, 5933.0, 0)"
921,307,0,x2_x1,0.0,0.0,0.0,"(5581, 4861, 0)","(5581.0, 4861.0, 0)"
922,307,1,x1_x1,0.0,0.0,0.0,"(1596, 200, 180)","(1596.0, 200.0, 180)"
923,307,2,x3_x1,-59446.34995549212,57592.0,3438613.757433644,"(2226, 4477, 90)","(2226.0, 4477.0, 90)"
924,308,0,x3_x1,0.0,0.0,0.0,"(3715, 5010, 180)","(3715.0, 5010.0, 180)"
925,308,1,x1_x1,0.0,0.0,0.0,"(4181, 479, 90)","(4181.0, 479.0, 90)"
926,308,2,x2_x1,-35385.80656614871,34236.5,1320905.5829925474,"(4476, 3334, 0)","(4476.0, 3334.0, 0)"
927,309,0,x1_x1,0.0,0.0,0.0,"(1295, 3921, 180)","(1295.0, 3921.0, 180)"
928,309,1,x2_x1,0.0,0.0,0.0,"(4463, 2356, 0)","(4463.0, 2356.0, 0)"
929,309,2,x3_x1,-37456.16815707938,36130.0,1758721.980851324,"(4965, 3686, 270)","(4965.0, 3686.0, 270)"
930,310,0,x3_x1,0.0,0.0,0.0,"(4845, 5048, 180)","(4845.0, 5048.0, 180)"
